gene_id,SRR24630895,SRR24630900,SRR24630901,SRR24630902,SRR24630906,SRR24630917,SRR24630918,SRR24630919,SRR24630920,SRR24630954,SRR24630955,SRR24630956,SRR25031741,SRR25031747,SRR25031748
CaT2T02g02463,2061,1363,1597,1952,2344,1584,2062,2085,1851,1463,1423,1288,160,263,169
CaT2T08g00549,29,14,21,20,38,32,18,13,21,10,22,28,4,5,8
CaT2T08g00548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g02468,11,0,0,0,8,0,0,0,3,0,0,4,0,0,0
CaT2T02g02469,31,0,0,0,18,14,0,0,0,0,0,0,0,0,0
CaT2T01g02823,11,22,16,14,0,0,24,23,7,14,8,5,0,0,2
CaT2T01g02822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g02821,25,2,11,17,23,14,6,3,11,10,6,7,2,3,0
CaT2T01g02820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g02827,289,64,102,78,278,235,141,135,136,224,160,125,8,24,13
CaT2T01g02826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g02825,0,110,91,97,0,0,139,131,88,0,0,0,0,0,0
CaT2T01g02824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g02829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g02828,43,33,47,43,45,41,70,45,51,44,41,33,0,10,0
CaT2T08g00891,266,27,31,76,294,165,93,38,29,92,77,101,21,23,19
CaT2T08g00890,419,80,109,146,446,376,283,168,222,262,241,214,109,144,107
CaT2T08g00893,311,79,113,182,225,161,242,134,120,149,146,106,26,45,33
CaT2T08g00892,866,565,655,611,954,655,726,785,684,447,444,423,103,119,105
CaT2T08g00895,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
CaT2T08g00894,574,300,370,380,668,396,612,586,378,342,382,330,16,13,7
CaT2T08g00897,469,359,350,505,537,365,605,566,475,289,271,256,222,208,190
CaT2T08g00896,493,179,153,255,598,514,391,364,314,354,311,296,21,30,27
CaT2T06g00918,195,125,83,131,189,122,214,151,112,129,119,130,18,17,21
CaT2T06g00919,167,71,90,110,192,178,183,135,138,75,94,75,19,19,29
CaT2T06g00912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g00913,456,333,471,435,507,405,444,453,497,333,268,315,97,106,75
CaT2T06g00910,166,67,57,69,180,122,126,92,123,133,105,84,6,14,12
CaT2T06g00911,92,50,68,75,103,69,92,110,136,90,88,75,13,37,29
CaT2T06g00916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g00917,17,12,9,8,6,0,12,15,8,2,4,9,0,0,0
CaT2T06g00914,342,219,229,255,386,269,290,359,325,288,245,236,23,45,37
CaT2T06g00915,7,0,3,8,10,10,0,7,0,13,10,0,0,4,0
CaT2T03g00339,54,42,25,59,56,55,28,44,30,56,23,61,3,0,7
CaT2T12g00252,7,0,0,0,28,26,0,0,0,0,0,0,0,0,0
CaT2T12g00253,102,44,33,82,113,77,53,68,53,46,55,56,0,0,6
CaT2T12g00250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00251,476,166,192,223,467,334,386,321,365,381,288,345,39,57,38
CaT2T12g00256,39,17,49,80,58,11,77,36,59,20,13,36,41,48,50
CaT2T12g00257,107,76,59,68,138,98,163,166,130,87,97,102,13,15,22
CaT2T12g00254,186,86,99,100,182,163,206,169,170,145,120,106,23,26,17
CaT2T12g00255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00258,94,87,88,100,100,95,117,106,186,90,88,56,52,56,49
CaT2T12g00259,505,168,186,256,547,373,337,300,255,270,279,278,33,53,44
CaT2T10g03303,330,157,207,183,336,219,235,237,281,192,181,151,25,50,19
CaT2T10g03302,26,10,15,30,25,21,61,23,38,15,23,24,14,22,18
CaT2T10g03301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g03300,16,22,24,24,30,17,17,20,17,38,20,9,0,0,0
CaT2T10g03307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g03306,209,158,186,256,282,152,166,284,245,179,129,146,23,28,20
CaT2T10g03305,1078,216,150,265,1346,888,374,296,246,583,605,626,43,56,41
CaT2T10g03304,1994,656,670,857,2192,1604,1199,1171,1194,1270,1114,1214,141,147,153
CaT2T10g03309,0,0,0,0,14,14,0,0,0,6,0,12,0,0,0
CaT2T10g03308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00540,514,344,341,391,612,458,525,625,430,402,351,372,42,39,37
CaT2T07g00541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00542,589,233,252,287,673,435,466,473,411,428,331,362,43,50,44
CaT2T07g00543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00544,2052,686,786,943,2461,1736,1725,1497,1376,1396,1292,1315,91,146,111
CaT2T07g00545,44,4,9,7,51,41,15,18,9,48,48,46,3,2,2
CaT2T07g00546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00548,2020,420,465,597,2173,1484,1217,999,813,1075,1062,981,40,64,38
CaT2T07g00549,115,51,62,117,156,117,122,97,102,103,109,78,14,12,21
CaT2T01g01703,13,8,0,13,19,5,5,13,15,13,11,5,0,3,5
CaT2T01g01702,432,295,281,367,452,312,349,358,316,258,248,248,41,50,49
CaT2T01g01701,219,38,43,52,219,166,119,72,50,142,104,77,10,0,10
CaT2T01g01700,4,0,0,0,9,0,0,0,0,3,0,2,0,0,0
CaT2T01g01707,374,32,39,18,412,269,61,54,53,96,86,116,13,23,12
CaT2T01g01706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g01705,240,149,165,198,328,215,301,264,306,198,152,169,34,41,39
CaT2T01g01704,0,3,7,5,5,3,6,5,12,5,0,0,0,0,0
CaT2T01g01709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g01708,190,15,24,13,209,163,58,29,79,110,133,129,3,7,7
CaT2T06g03103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g03705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g03704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g03707,1809,1478,1645,1668,2126,1475,1635,1817,1804,1464,1310,1463,262,312,232
CaT2T12g03706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g03701,230,83,83,113,243,191,196,176,173,133,123,135,10,0,21
CaT2T12g03700,5513,2927,3894,3966,6147,4311,4521,4714,5646,3747,3741,3614,873,1120,868
CaT2T12g03703,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0
CaT2T12g03702,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
CaT2T12g03709,380,369,367,354,437,305,619,796,448,181,236,243,18,32,18
CaT2T12g03708,155,49,47,76,174,106,152,205,153,142,93,116,0,8,9
CaT2T12g02250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g02251,0,0,0,0,4,0,0,0,0,0,0,0,5,6,3
CaT2T12g02252,45,47,46,43,53,30,69,43,58,30,33,12,3,15,3
CaT2T12g02253,0,0,0,0,14,0,10,0,17,0,0,11,0,0,0
CaT2T12g02254,57,0,0,3,44,58,11,5,3,32,19,24,0,2,0
CaT2T12g02255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g02256,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
CaT2T12g02257,58,29,28,25,37,37,44,37,32,32,47,53,0,14,8
CaT2T12g02258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g02259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02169,77,29,31,35,69,62,57,44,51,55,54,50,11,4,8
CaT2T10g02160,8,3,0,0,11,0,0,0,0,17,0,0,0,0,0
CaT2T11g01748,1325,570,708,753,1520,1089,986,1086,996,980,961,930,132,173,107
CaT2T10g02162,296,151,158,202,373,257,207,241,219,177,147,144,68,71,62
CaT2T10g02163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00379,281,48,62,87,259,220,122,92,119,149,154,180,10,23,14
CaT2T09g00378,89,46,44,46,103,39,44,54,49,53,66,63,6,13,13
CaT2T11g01745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00375,19,13,8,16,25,18,16,6,8,20,18,11,3,0,0
CaT2T09g00374,37,7,9,19,48,27,41,22,22,26,14,20,6,9,6
CaT2T09g00377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00376,20,6,8,13,8,18,20,12,26,0,22,7,0,0,0
CaT2T09g00371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00372,0,46,56,67,0,4,122,99,112,0,6,0,2,0,2
CaT2T06g02662,0,0,0,2,0,3,5,0,0,0,4,0,0,0,0
CaT2T06g02663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g02660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03297,5,0,2,9,0,0,0,4,0,3,0,0,0,0,0
CaT2T06g02666,0,0,0,0,3,3,2,7,0,2,5,0,7,2,0
CaT2T06g02667,24,9,6,6,25,19,16,31,14,28,13,26,0,7,0
CaT2T06g02664,74,14,27,30,84,89,53,50,24,46,53,48,12,16,0
CaT2T06g02665,25,2,0,3,18,21,0,6,3,4,13,14,0,0,0
CaT2T11g01740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g02668,106,109,115,125,123,89,157,186,207,53,48,53,9,13,7
CaT2T06g02669,104,24,31,32,91,80,56,39,64,53,56,53,11,0,0
CaT2T11g01741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03398,43,0,0,0,31,49,0,0,0,36,36,41,0,0,0
CaT2T11g01742,24,18,24,18,23,10,19,23,23,17,11,8,0,7,0
CaT2T06g03391,65,38,35,39,63,28,42,51,27,29,28,35,27,28,28
CaT2T06g03390,38,34,66,58,40,28,68,67,47,39,23,30,24,34,31
CaT2T06g03393,66,31,37,46,56,21,25,40,49,22,22,35,13,20,24
CaT2T06g03392,144,102,123,124,127,98,101,109,103,65,62,67,50,34,49
CaT2T06g03395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01176,135,37,34,73,167,91,105,83,82,43,95,68,0,0,11
CaT2T11g01175,2024,688,721,1124,2292,1712,1947,1441,1124,1221,1268,1093,114,169,123
CaT2T10g01098,41,7,24,2,23,18,36,24,26,19,31,25,0,0,0
CaT2T11g01173,183,64,65,74,151,118,110,92,168,97,119,131,0,10,8
CaT2T11g01172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01171,16,2,5,4,29,4,5,10,7,12,6,10,0,0,0
CaT2T11g01170,517,108,170,257,522,364,409,270,234,302,286,261,19,42,30
CaT2T11g01179,164,93,102,115,141,67,125,99,115,83,68,86,13,0,15
CaT2T11g01178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00845,564,314,490,427,662,392,598,605,624,455,484,363,65,75,77
CaT2T12g01939,100,98,117,107,104,62,84,101,148,77,49,66,0,20,0
CaT2T07g00847,3,0,3,0,0,0,3,3,0,0,0,0,0,0,0
CaT2T07g00846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03539,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g03538,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CaT2T07g00843,313,222,198,275,376,267,379,356,286,247,254,169,34,26,31
CaT2T07g00842,76,19,52,64,76,52,63,79,60,41,56,44,4,13,4
CaT2T06g03535,141,25,29,17,139,101,43,30,49,73,93,87,6,13,10
CaT2T06g03534,6,3,3,0,0,10,7,0,0,0,0,0,0,0,0
CaT2T12g01932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00849,191,76,65,61,264,169,107,126,105,160,110,156,23,0,22
CaT2T12g01935,19,8,7,5,15,9,0,11,5,15,9,8,2,3,0
CaT2T12g01936,0,0,3,8,0,0,0,5,8,0,0,0,0,0,0
CaT2T06g03532,65,25,28,18,41,46,34,28,20,41,46,47,3,0,8
CaT2T07g02995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g02994,20,14,0,0,15,0,16,9,19,11,0,9,3,0,0
CaT2T07g02997,93,22,25,33,80,47,55,59,36,57,45,45,5,16,6
CaT2T07g02996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g02991,1904,440,596,569,2200,1500,1174,1040,1104,1307,1291,1199,77,96,66
CaT2T07g02990,363,130,130,121,375,255,180,168,156,232,174,198,23,21,28
CaT2T07g02993,294,134,170,168,343,260,256,228,227,209,221,213,29,35,25
CaT2T07g02992,119,60,64,68,116,102,138,106,75,102,108,75,0,15,13
CaT2T07g02999,450,114,137,176,482,312,225,287,213,246,224,178,33,34,40
CaT2T07g02998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01402,880,211,219,318,845,605,454,478,426,502,537,457,44,58,34
CaT2T03g00121,403,154,192,169,464,317,378,380,377,289,316,247,19,26,16
CaT2T04g02709,55,24,37,27,59,51,71,50,40,33,34,40,15,18,10
CaT2T04g02708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g02703,0,8,0,0,4,0,6,18,7,4,0,0,0,0,0
CaT2T04g02702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g02701,42,17,23,14,63,61,40,36,54,70,56,31,0,0,0
CaT2T04g02700,20,14,5,0,25,7,10,0,6,0,15,0,0,0,0
CaT2T04g02707,13,4,10,7,7,12,14,5,18,6,0,4,0,6,0
CaT2T04g02706,11,7,12,15,21,8,11,14,17,8,4,1,0,2,0
CaT2T04g02705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g02704,8,6,9,8,5,6,7,6,12,19,15,10,1,0,2
CaT2T11g01405,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
CaT2T10g01093,143,84,98,78,204,141,102,106,158,111,92,121,20,21,22
CaT2T05g01273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01272,187,22,33,42,230,151,74,63,67,169,148,138,10,15,8
CaT2T05g01271,0,0,0,16,7,9,0,0,15,8,0,0,0,0,0
CaT2T05g01270,0,0,0,6,5,6,5,0,0,0,0,0,0,0,0
CaT2T05g01277,5,0,0,0,16,13,5,3,8,3,8,4,0,0,0
CaT2T05g01276,13,5,6,5,6,15,6,0,0,17,5,0,4,0,0
CaT2T05g01275,130,20,18,66,175,100,12,35,23,153,140,145,13,5,17
CaT2T05g01274,31,57,44,53,38,20,146,171,168,44,30,20,0,0,0
CaT2T05g01279,138,68,94,122,115,71,150,141,132,79,92,49,11,22,22
CaT2T05g01278,13,12,0,17,15,7,11,16,9,6,6,0,0,2,0
CaT2T03g00007,428,122,121,202,477,331,261,226,214,242,237,292,23,32,24
CaT2T06g01708,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CaT2T06g01709,4534,864,1054,1087,5169,3864,2709,2026,3153,3357,3286,3279,191,257,182
CaT2T06g01700,50,73,83,70,26,28,68,92,104,30,23,28,3,6,2
CaT2T06g01701,57,34,33,24,52,25,39,49,43,17,24,20,10,0,7
CaT2T06g01702,510,33,39,44,549,380,67,91,86,180,149,146,9,12,7
CaT2T06g01703,711,298,314,346,722,567,534,521,489,440,438,458,60,76,53
CaT2T06g01704,1046,423,444,617,1196,835,1074,903,755,766,690,663,51,53,49
CaT2T06g01705,32,28,35,54,85,56,35,56,38,33,50,54,4,0,12
CaT2T06g01706,259,69,78,120,321,210,125,114,189,145,155,144,10,19,4
CaT2T06g01707,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0
CaT2T05g01189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01180,28,23,36,44,27,38,37,43,44,48,24,43,0,0,0
CaT2T05g01183,1864,222,334,262,1809,1338,1173,973,1354,1039,1154,971,45,60,40
CaT2T05g01182,14,48,39,29,23,20,18,45,35,32,16,15,23,17,26
CaT2T05g01185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01184,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0
CaT2T05g01187,59,47,68,69,47,24,73,108,103,27,14,10,0,0,0
CaT2T05g01186,721,327,481,330,758,596,642,710,808,540,549,571,63,82,49
CaT2T03g02999,4,0,7,4,7,0,0,0,0,0,4,0,0,0,4
CaT2T08g02463,368,432,349,482,383,278,593,566,307,391,367,354,8,8,22
CaT2T11g03467,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0
CaT2T11g03466,947,428,640,604,963,676,583,722,501,704,628,606,89,118,102
CaT2T11g03465,302,17,32,46,329,176,64,44,43,55,56,40,11,7,0
CaT2T11g03464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g03463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g03462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g03461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g03460,121,59,52,101,119,89,101,101,89,78,93,86,20,19,12
CaT2T11g03469,0,27,8,10,0,0,15,22,31,0,0,0,0,0,0
CaT2T11g03468,288,91,89,119,362,231,209,199,159,154,200,207,33,32,23
CaT2T07g03282,191,68,89,99,252,127,174,163,184,132,166,100,26,28,27
CaT2T02g04145,159,55,39,65,162,108,68,46,60,85,66,84,16,19,14
CaT2T02g04144,9,5,0,9,24,13,9,8,7,17,15,2,0,0,0
CaT2T02g04147,412,106,105,123,368,304,197,123,139,219,212,236,29,35,15
CaT2T07g00068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g04141,18,7,11,0,19,15,23,17,23,15,9,11,0,0,0
CaT2T02g04140,722,601,522,578,843,515,838,968,747,608,604,494,9,7,11
CaT2T02g04143,157,33,42,32,227,162,76,47,68,107,115,108,0,6,0
CaT2T02g04142,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0
CaT2T07g00063,24,30,39,44,32,25,29,29,31,22,17,23,12,10,6
CaT2T07g00062,375,0,0,0,338,281,4,3,0,196,174,199,31,43,23
CaT2T07g00061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00060,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0
CaT2T02g04149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g04148,175,76,88,102,188,110,146,120,122,90,83,109,15,19,19
CaT2T07g00065,46,11,3,8,20,30,20,13,21,12,10,18,6,4,4
CaT2T07g00064,62,28,25,14,85,54,31,47,37,51,39,48,0,8,15
CaT2T05g00582,7,3,8,13,0,7,12,4,5,9,0,9,5,0,0
CaT2T05g00583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g00580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g02469,55,8,3,0,51,33,13,10,7,37,35,29,0,2,0
CaT2T05g00586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g00587,24,12,20,19,27,17,12,13,20,3,0,10,0,0,0
CaT2T05g00584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g00585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04708,530,148,187,159,568,449,356,310,268,334,309,356,31,40,33
CaT2T01g04709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g00588,2371,1470,2041,1765,2580,2012,2098,2081,2995,2010,1911,1900,336,397,191
CaT2T05g00589,100,48,39,48,127,75,70,78,78,97,83,52,11,5,7
CaT2T07g03280,575,154,127,118,659,437,285,304,241,310,339,313,32,34,34
CaT2T05g00638,101,44,50,63,104,65,75,83,73,64,65,57,17,14,16
CaT2T05g00639,106,57,75,79,104,90,78,86,133,84,66,84,32,25,25
CaT2T05g00630,1007,245,281,418,950,778,597,481,398,565,619,535,40,56,52
CaT2T05g00631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g00632,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
CaT2T05g00633,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2
CaT2T05g00634,197,112,118,92,259,155,90,96,93,91,110,91,12,22,8
CaT2T05g00635,356,86,67,102,354,252,175,86,53,216,264,237,23,45,27
CaT2T05g00636,88,5,6,13,135,82,6,11,11,13,18,13,2,7,0
CaT2T05g00637,89,57,78,79,100,86,77,86,136,75,65,85,29,23,22
CaT2T01g00123,0,0,0,0,9,0,0,9,0,10,0,0,0,0,0
CaT2T07g03286,6,0,0,5,6,4,0,3,0,0,8,0,0,0,0
CaT2T07g03287,194,86,110,98,248,195,135,136,169,179,116,118,26,26,14
CaT2T11g00349,926,427,453,545,1014,701,1085,913,824,434,507,388,63,71,70
CaT2T11g00348,23,15,38,47,5,10,17,39,44,35,9,18,0,6,0
CaT2T11g00347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g00346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g00345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g00344,24,4,19,0,22,6,21,7,20,6,2,3,2,0,0
CaT2T11g00343,26,15,0,13,57,43,35,30,33,26,38,25,0,0,0
CaT2T11g00342,75,157,211,168,113,81,80,156,109,101,94,119,24,15,13
CaT2T11g00341,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0
CaT2T11g00340,13,7,3,0,20,0,4,0,6,8,11,0,0,0,0
CaT2T07g03284,1099,346,390,460,1258,946,643,677,536,741,723,700,62,90,46
CaT2T03g00988,74,84,74,109,70,58,140,111,89,54,47,56,18,21,17
CaT2T03g00989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01438,3109,2726,2763,2718,3348,2474,2779,3436,3521,2296,2250,2090,413,430,373
CaT2T03g04608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04606,2,0,0,0,3,0,0,0,0,2,5,0,0,0,0
CaT2T11g01434,27,11,29,23,45,25,33,10,19,14,39,31,0,8,0
CaT2T03g00987,131,238,260,234,221,138,210,250,227,103,132,105,43,47,57
CaT2T03g04603,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
CaT2T03g04602,8,0,0,0,0,9,0,0,0,7,4,0,0,0,0
CaT2T03g00982,167,63,59,107,248,175,159,98,104,158,132,160,14,15,8
CaT2T03g04600,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g01544,42,0,9,14,21,32,16,20,21,20,16,20,3,0,0
CaT2T04g01545,632,385,516,557,787,577,638,574,626,479,396,422,141,240,185
CaT2T04g01540,1170,329,336,392,1409,906,668,602,582,805,822,737,44,45,40
CaT2T04g01541,4,6,9,0,19,10,14,22,24,16,0,15,0,0,0
CaT2T04g01542,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
CaT2T04g01543,305,138,119,121,381,297,267,318,275,210,197,194,18,22,13
CaT2T07g00222,281,103,129,106,335,208,271,252,332,160,176,161,23,36,31
CaT2T03g04879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g02349,157,324,319,395,207,147,154,193,170,141,122,84,76,102,52
CaT2T08g02348,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
CaT2T08g02347,40,20,26,29,19,18,20,50,33,18,24,48,12,0,0
CaT2T08g02346,185,173,139,156,206,132,250,225,209,147,126,136,8,17,14
CaT2T08g02345,923,185,209,305,1034,748,529,499,466,502,462,518,38,40,27
CaT2T08g02344,2583,817,963,1545,3094,2058,1578,1290,1122,1948,2052,1839,357,369,324
CaT2T08g02343,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
CaT2T08g02342,1174,1497,1680,1767,1312,896,2212,3024,2301,779,792,717,21,53,27
CaT2T08g02341,677,233,271,312,818,507,431,406,408,390,440,426,40,38,26
CaT2T08g02340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02380,1680,732,787,972,1794,1380,1176,1114,1056,1130,1144,952,189,230,172
CaT2T02g03314,85,25,15,31,104,85,85,113,48,55,46,43,8,7,0
CaT2T02g03317,605,245,243,271,695,499,471,454,355,319,287,291,26,54,39
CaT2T02g03316,41,10,13,17,35,19,27,11,29,17,16,15,0,0,0
CaT2T02g03311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g03313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g02387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g00398,7,4,0,3,8,0,2,2,3,6,2,4,0,0,0
CaT2T04g00399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g00396,78,7,10,15,73,41,23,31,21,51,74,62,0,6,6
CaT2T04g00397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T04g00394,8,1,3,3,6,9,1,0,1,2,4,0,2,2,1
CaT2T04g00395,773,148,96,197,963,669,27,62,60,206,142,221,0,4,2
CaT2T04g00392,33,9,10,15,22,18,9,17,14,17,33,23,0,0,0
CaT2T04g00393,45,19,31,19,23,30,30,27,35,25,29,32,0,21,14
CaT2T04g00390,151,32,42,66,121,90,73,54,62,69,99,79,7,13,10
CaT2T04g00391,231,2,9,5,265,175,97,81,69,67,60,86,0,0,0
CaT2T02g03328,10,15,9,8,0,6,15,32,9,0,13,0,0,0,5
CaT2T02g03329,933,537,699,623,1152,737,823,905,1171,622,719,648,116,123,75
CaT2T02g03324,81,0,0,0,53,53,0,0,0,7,5,0,0,0,0
CaT2T02g03325,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
CaT2T02g03326,721,357,345,546,786,612,637,590,507,434,379,429,60,66,63
CaT2T02g03327,426,135,145,157,438,368,149,140,127,253,186,180,29,54,47
CaT2T02g03320,149,98,81,116,122,103,141,151,97,99,94,109,18,25,30
